Date,PUT_90,PUT_75,PUT_60,PUT_50,PUT_40,PUT_25,PUT_10,ATM,CALL_10,CALL_25,CALL_40,CALL_50,CALL_60,CALL_75,CALL_90
2009-12-15,-0.011113817214805059,-0.2737773433393864,-0.24868715823556223,-0.21615397485903345,-0.10386841529654914,0.05608018301254932,0.3332058662455215,0.3086070866062595,0.39567206530061205,0.12368865081917564,-0.09553401395648022,-0.21322413449750133,-0.24830487408152746,-0.30815241087201817,-0.2573768567372174
2009-12-16,-0.08633778698237819,-0.34522143452365245,-0.3383049929616737,-0.3144754227377558,-0.17471588350394174,0.033003558533527814,0.28884561230899514,0.20401776494918733,0.2182202074705338,-0.011877517712853287,-0.2144969364314059,-0.3157780233688687,-0.3094122839123585,-0.32482753369077577,-0.2950162066642508
2009-12-17,-0.04349020047592488,-0.4107153278132665,-0.4711598937393535,-0.5042280755401504,-0.35142477953315804,-0.07378328482824165,0.08596954991295881,-0.0248072879556521,0.16279493463786143,-0.1590462152660018,-0.4134346461599845,-0.5167708839807538,-0.4549647159127994,-0.4089243041183329,-0.46639487738022944
2009-12-18,-0.038891646887412715,-0.20643956995305623,-0.08133119098053372,0.03515170161834156,0.16432247633557634,0.3788750659156096,0.6839408366820163,0.5530237389633226,0.39863874230984236,0.2390050706215077,0.11036067592106048,0.04709010211324533,-0.0023099505460302196,-0.034325334693358495,0.09502859721915125
2009-12-21,-0.14505789868535934,-0.31458902888162094,-0.23442456577428503,-0.14403928596404714,-0.030769264933592638,0.17406168205419484,0.4452575660493974,0.3677149312548957,0.22854828145585296,0.044648337195689454,-0.07893051488726335,-0.13779813114799855,-0.17988183477074937,-0.2061897143991012,-0.13420166677041198
2009-12-22,-0.206690054844855,-0.3580517831765064,-0.30263152608911736,-0.22826688590809174,-0.126899998140237,0.06958282627398087,0.3550414859173708,0.2781382064212964,0.1444906237347839,-0.04704418370759249,-0.16852646111411473,-0.22539320110465078,-0.2646235063303563,-0.28866830177468816,-0.21752233695787257
2009-12-23,-0.22059721140047195,-0.35637841800783615,-0.30286884636603656,-0.23147103381252143,-0.13367453921639405,0.05655939274784552,0.3414864950375342,0.2727077025320889,0.14422365768639406,-0.04597969054484176,-0.1699997979683716,-0.2289917888904693,-0.27017485974425487,-0.2974450172733553,-0.22740895868484298
2009-12-24,-0.24304577984860373,-0.36075857629890473,-0.31983380453963084,-0.2592633299557889,-0.17266153152086527,0.0032286125787963633,0.28713004280092913,0.2335449637430862,0.1474535923599904,-0.06084814690554824,-0.19453559246453409,-0.2579791819860534,-0.30233056606622755,-0.333975772790034,-0.26706842057990526
2009-12-29,-0.23571538776153245,-0.35086438701712663,-0.3054717902873678,-0.24557213470218728,-0.15663606391419135,0.011508982789329873,0.2575874989020497,0.24880285158456478,0.17326287208460545,-0.03961728548260785,-0.17546219684297137,-0.2438570272346171,-0.2887506459693232,-0.32820735303292387,-0.2944370429480821
2009-12-30,-0.19757181518370354,-0.34674901147521364,-0.29637471423861383,-0.23392725695480637,-0.13966472858023687,0.035274756272601834,0.2957715268184181,0.26131446073279785,0.1838328428951553,-0.03128446997564311,-0.16363763607499818,-0.2318229315792744,-0.27401661674983624,-0.31002984732015315,-0.26107267169001386
2009-12-31,-0.1640345264231424,-0.33789066938635287,-0.2763971992720525,-0.20607076154911166,-0.10026907144037432,0.09253704620690859,0.4077749462996578,0.3060541170349539,0.21608865203322347,-0.0024482614237282697,-0.13346365281200967,-0.20258182193639487,-0.24243212341900736,-0.273115523840764,-0.17155531893169176
2010-01-04,-0.19829451880721705,-0.32837424111226543,-0.278025329796703,-0.2207744681392482,-0.12680482715481606,0.020193449436227594,0.31121210030352264,0.2617926308120675,0.2376631486147863,-0.00035607074147693914,-0.1418331256404187,-0.21810421087164258,-0.26053357197137306,-0.3162077982475266,-0.2361061313674407
2010-01-05,-0.23866407976175705,-0.36225746815920656,-0.337962310251623,-0.29774818540091136,-0.22119815190494505,-0.10012252496607488,0.1456951300810137,0.17665454785338325,0.1998412787531422,-0.07297218054325721,-0.22248249233511672,-0.2984879899744559,-0.3414219493240427,-0.40299956764482797,-0.3748189237246215
2010-01-06,-0.30638552135446967,-0.368880557827702,-0.3573243203791131,-0.32727553111264085,-0.25982296949237355,-0.1467245634780157,0.05391398408735563,0.14510201806102094,0.20804430171043584,-0.08827133755312963,-0.24951963490230183,-0.32956382882531726,-0.37395520711484403,-0.43417720874474236,-0.44665010502238267
2010-01-07,-0.33141935018986285,-0.34979387614532165,-0.32700890725248377,-0.2900686262510858,-0.2177532494279816,-0.10441188957405846,0.09022585837716122,0.17858790489479906,0.22060452559554616,-0.0513286982597037,-0.20939858476300033,-0.2906499092136635,-0.3375247129303762,-0.40322345224303924,-0.4149953233159866
2010-01-08,-0.35169219968033744,-0.40738752096348474,-0.4165804584984357,-0.39929277126454393,-0.34017808921748244,-0.2282015891840857,-0.02043100558132309,0.05103469102288786,0.08269187147373049,-0.18891836135799664,-0.33746353991674305,-0.40554778496374067,-0.43753434906766075,-0.48129208109976673,-0.4903787345163884
2010-01-11,-0.3524678291173558,-0.36534783494163353,-0.3587714540044027,-0.33392777777027977,-0.2535904887594482,-0.12452577222300097,0.10509969551257672,0.12372053078625236,0.1035136102979904,-0.08895547344477263,-0.2544690957572912,-0.3367281699285687,-0.3666404046490548,-0.4141912346540592,-0.39753985580100226
2010-01-12,-0.2822764506139391,-0.3391132025784153,-0.32376060923491856,-0.2942254453861263,-0.19461555787610407,-0.04503017880425198,0.1972349801329894,0.18173496696724514,0.1735090834008247,-0.02475233189006584,-0.2033377888873852,-0.29495588019839564,-0.3189739355169751,-0.3641213637326213,-0.33428910170576936
2010-01-13,-0.37330909745157675,-0.39768411307667745,-0.4255088842400664,-0.42792597272750443,-0.3107674159992696,-0.11615681857172121,0.059626115945380316,0.02889388213388867,0.0647714248957316,-0.16393455771163168,-0.3512237308995013,-0.43590199768882537,-0.4145782693619094,-0.4096645504368806,-0.4375500279287139
2010-01-14,-0.38520190825679484,-0.3746258580993544,-0.41763464652921023,-0.43680913520111353,-0.32253678592721047,-0.1297508016508446,-0.03315643850802465,-0.0005212776859767349,0.1556795469171542,-0.1108775018510222,-0.34000391646043193,-0.4454206790129693,-0.4229459026538367,-0.4170181889791728,-0.4960360851380146
2010-01-15,-0.33372790381203843,-0.3378057296662954,-0.2737258130160454,-0.19332356877181286,-0.09553761989207304,0.09136434940800452,0.38969897515670276,0.28201798615949464,0.13888304576706378,-0.020823824772708655,-0.13611365035486117,-0.18853997050815158,-0.23053185364092554,-0.25582620318486093,-0.14827900477364706
2010-01-19,-0.38971255799260657,-0.3812231758575068,-0.34476807521574626,-0.28439494592110814,-0.20498305164919955,-0.041278314500398164,0.20409274932630672,0.16826705683036733,0.038759501118784935,-0.12654810889556906,-0.2349887155029269,-0.28390889482598836,-0.32335872568711016,-0.3507208070601964,-0.3060742653594366
2010-01-20,-0.34734158674192844,-0.33436353394693435,-0.2704871281967282,-0.1925931275078232,-0.09725903531144178,0.08351009035800014,0.34793713218173294,0.2759226767779173,0.1461507279387237,-0.015639957768369635,-0.1323411345621682,-0.18753902917303625,-0.23106059132306786,-0.26004787454027484,-0.18262214285738831
2010-01-21,-0.21581394159298492,-0.2291270399934886,-0.09599748193629196,0.028169580604662056,0.16714658589762965,0.3976531994207858,0.7350605472028133,0.5160491945834733,0.31581184190815137,0.18918065844525675,0.08845052122482176,0.04102333652034761,0.0080301158328246,0.004183494287175048,0.1958375357176829
2010-01-22,0.06872824679584873,0.05279552690799561,0.31561150707092805,0.5162504937572638,0.7149964179099115,1.0319422717898297,1.4188913658300295,0.9683846397622146,0.636318336989814,0.5931564024971883,0.5482205054970021,0.538523446263465,0.544256529950735,0.6423563490275477,1.00824606982872
2010-01-25,-0.07924367022915697,-0.10653495674716033,0.09212728430910877,0.25583851739005786,0.43245892828104554,0.7175400724815021,1.1125332628281588,0.7422834927216894,0.4829226664850883,0.38944490073690297,0.30970121480628293,0.2746099146667612,0.26000840126379093,0.3052132657523023,0.6168427730119524
2010-01-26,-0.05549052591287088,-0.10039165426485812,0.07157338456845373,0.21045517020821464,0.3517480561828429,0.5621534960812965,0.8236404377453083,0.7135491453931222,0.5221922260931733,0.40328256979248,0.2890669696774991,0.22782546550552393,0.17642679859395793,0.13343149445524577,0.23728828696133697
2010-01-27,-0.0775426964826342,-0.11685126999304779,0.045388020700927796,0.17854504933453663,0.31623631704688804,0.5237815287810285,0.7749606120434249,0.6735791109864667,0.5039256986255356,0.3745724727739999,0.2579010601608163,0.1956301740181115,0.1447548887551257,0.10279652528007632,0.19600624001973982
2010-01-28,-0.08849605211887969,-0.13345265595363656,0.0318340552774393,0.16716602346529,0.3070073228031508,0.5169750411300192,0.7573403644592287,0.6943295751003651,0.49570468790211814,0.36781744904529,0.248350356949017,0.18299705106399713,0.12774208760431502,0.07731792640928113,0.13962888295049095
2010-01-29,0.05669474573543193,0.059711483955902346,0.24815274060728212,0.3882668179449888,0.5228034678014739,0.7127424695087788,0.9395153066890203,0.8942311570072584,0.7577135700402743,0.6275080821615335,0.48844650415116403,0.40841184676653997,0.33619453042823044,0.26056689474991584,0.3271268906218287
2010-02-01,-0.14091057074555582,-0.15685432219774198,-0.0022227838579731984,0.12537145939098207,0.2622196390059154,0.46744098706074005,0.6765722007761299,0.6465531556156863,0.4705858568183721,0.3289023365218202,0.20793934000970493,0.140383081079672,0.08675772469596946,0.03555727938041586,0.05857432016484286
2010-02-02,-0.2237792491912831,-0.2578557043970555,-0.14977045815305043,-0.049622212533112324,0.06746157188423216,0.2598454591575437,0.49925717984139345,0.46636959040068854,0.31896183298652725,0.15687849172057483,0.029919107786841224,-0.03958157153066892,-0.09253081672228698,-0.14065917721724516,-0.0972328191555807
2010-02-03,-0.17428097459572361,-0.2289430502349326,-0.11126706788662108,-0.006714753229514731,0.11271938812209206,0.3021058491733201,0.5204352337582838,0.5156126004625116,0.37619035355027985,0.21062806639936554,0.07828859049885518,0.004629353728984097,-0.05262220483844479,-0.1092735312645351,-0.08745302068098565
2010-02-04,0.09446030214940856,0.09435342201703092,0.3052648458178702,0.4572677441245868,0.6089772985568901,0.8166948549585196,1.0151041015070401,0.9676896451793389,0.8162987537868764,0.6842223932967076,0.5548221851879438,0.47830183702816964,0.41647987766561495,0.35281297117113225,0.3897458748088325
2010-02-05,0.13680027729823466,0.052634253234578134,0.26344221939220697,0.41654051337431663,0.5765835794885128,0.8029594446266641,1.0479177413423268,0.9356101444840792,0.7611909713141407,0.6299450111260747,0.5080416327067827,0.4359969784206286,0.3843623302863825,0.3416352738385448,0.43054444241735107
2010-02-08,0.1275165096626879,0.04277277953593894,0.2438689820126763,0.3898927991360797,0.5447475220560629,0.7552831315261802,0.9640815060851153,0.9280455033084271,0.8010421742523405,0.6330286994450721,0.49363176469185055,0.4093201875733959,0.3469855425279926,0.27742642710834503,0.3069376602195559
2010-02-09,0.06974470389589026,-0.07442533182396445,0.08195876993683206,0.19995371010715637,0.33049747711879196,0.5170403977349625,0.7296170249843682,0.7484997345514441,0.64381298119149,0.4653534270762846,0.31023876139740486,0.2155386834530141,0.14238924083538693,0.0583384034602133,0.07106375367364226
2010-02-10,0.08458033682234417,-0.0651701160196429,0.0772811894884762,0.18379757979339692,0.30316137667366727,0.46938721990281096,0.6582320991771107,0.7400977222315257,0.6788430209087821,0.4806413034911644,0.3061862878997535,0.1989011476583585,0.1144607988306342,0.009797035662391972,-0.010374605812910553
2010-02-11,-0.004542241070772786,-0.18516852024943636,-0.07348261034591888,0.018135638360833213,0.13234567785952986,0.28468492447596694,0.49628628720939094,0.5774199405867176,0.5278281264321689,0.3000430872227307,0.13006893219226753,0.029274513273276053,-0.04341832628636237,-0.1456053768680678,-0.15190696086412941
2010-02-12,0.026621443855638024,-0.22041901647120632,-0.11735407573533846,-0.028544391254547396,0.08284111350231507,0.22571733530088708,0.3887679673054688,0.5442768237602514,0.49320808442587927,0.24906308657050172,0.0794661179730031,-0.018935015534329594,-0.09114486507852654,-0.19987844988217573,-0.2579551097187933
2010-02-16,-0.11033572315161179,-0.21032231064911538,-0.1359603649970963,-0.07015185384021466,0.05313553582936181,0.21101749025783773,0.4107421612109367,0.46942619382242534,0.5197333269666686,0.24132673272432525,0.048560957071778175,-0.06197125033981232,-0.11077068964787888,-0.19374712864450502,-0.20622289611299005
2010-02-17,-0.15491270108181282,-0.30881762184859146,-0.2992518200107296,-0.2763559657125993,-0.16913777355640086,-0.005512242095053439,0.17024122185582116,0.2580499566206832,0.31905872267844587,0.06979226595432385,-0.15827789677201973,-0.27578087371710036,-0.3068785551365558,-0.3596039795580519,-0.40159974008232013
2010-02-18,-0.23250765008975283,-0.4507118567696794,-0.5470187254433467,-0.615684026335397,-0.5691232748708892,-0.37965333007076907,-0.22159747908311417,-0.2569957896649557,0.06426877439195451,-0.30546939327853084,-0.566847573078231,-0.6396483339530713,-0.6010108752687623,-0.56965991795201,-0.6185738345537204
2010-02-19,-0.2842510229257904,-0.28875515582040934,-0.1960546009692558,-0.09671567245316429,0.020604756832678546,0.2248421556743647,0.4939054524586539,0.42017139232004636,0.2766149106215293,0.09711934926229773,-0.029076710051077082,-0.08859137086246123,-0.13433346514658331,-0.16678855300774614,-0.09398004778675517
2010-02-22,-0.33799442305542626,-0.31206783926692444,-0.23531324990789587,-0.14802322691082048,-0.039940732917706376,0.15669877205957577,0.41246835006233273,0.37204903815444346,0.24842663596018102,0.05563979011558057,-0.07756698334546028,-0.14168844951113954,-0.189971677176285,-0.22578667439793634,-0.1786767530372351
2010-02-23,-0.24601929147352103,-0.21659327041806753,-0.09836358866027047,0.012153185605171028,0.1356392856007421,0.3398649321999086,0.6034723277259946,0.5436384480318308,0.41021283838247763,0.23283788776859415,0.09429814538069856,0.023715688252115015,-0.032663146660989295,-0.07887221311137134,-0.007159612579343241
2010-02-24,-0.27982377871353953,-0.26481664991164644,-0.1647702247713504,-0.06537978396165103,0.05059192319221218,0.2481566246733418,0.4911110207969144,0.4556505881657029,0.32015666117792424,0.14258259241467292,0.010437894003598534,-0.05639630156171098,-0.10828720414912169,-0.1503850075926731,-0.10678558760001298
2010-02-25,-0.2795419835340342,-0.28460296921450934,-0.18358438388297085,-0.08216538754481106,0.039287295748816065,0.24731674427724348,0.504595830178439,0.44403580606295673,0.27705847298885017,0.11100084586046496,-0.01146492596620172,-0.07368091164943354,-0.11962909279358964,-0.1533860190917528,-0.09743185256465119
2010-02-26,-0.33986815721864577,-0.343584772412187,-0.2761291540885265,-0.19456650526121377,-0.0862346404694256,0.11311761944355903,0.37676290283119546,0.333564020661012,0.18709430233009963,-0.0034583012343601532,-0.12891692409573982,-0.1901814013564683,-0.23288497273732764,-0.2648393311374801,-0.21915165271869247
2010-03-01,-0.3410315548153569,-0.335461499070767,-0.2723399426791131,-0.1981352434805129,-0.09624152867244741,0.09046652661017536,0.34496385902583204,0.3097287782553875,0.19553444078685828,0.002223318823591569,-0.12797156472240354,-0.19397071521006862,-0.23810534750027715,-0.27348096241712366,-0.22878700832349952
2010-03-02,-0.36273143504474115,-0.3409947058225088,-0.2891088159771008,-0.22441891038090095,-0.1321672789914089,0.038380954075402166,0.26067586367509343,0.2816545553350353,0.19763745354091797,-0.01175468904608518,-0.1510844524177765,-0.22162310758729947,-0.269443049654974,-0.31306741349793943,-0.3025331380836189
2010-03-03,-0.37979722753594714,-0.35037941396168404,-0.302415969074245,-0.2411680388965959,-0.1520434158229715,0.011352007828586653,0.23107052728605784,0.26348826226748445,0.18406069304874395,-0.031705455983509254,-0.1687977180215772,-0.23905985955594086,-0.28662838721967954,-0.3332482659670565,-0.3287721203311434
2010-03-04,-0.36606275997000665,-0.36089226275054953,-0.3251812382928607,-0.27476498967301033,-0.1996451831704578,-0.05808298987586066,0.18002446928635177,0.21880116283276105,0.16338186496941315,-0.05750085584522077,-0.2004510679625238,-0.27396457860177775,-0.32602480096278924,-0.3802460461013746,-0.36321702862525035
2010-03-05,-0.43030662283975424,-0.3921845949299949,-0.38870574697070703,-0.36217092543028073,-0.30956835985266823,-0.2104131579622021,-0.0083680990872936,0.10299928318236914,0.1255806501051506,-0.1443438564505408,-0.2944703390705086,-0.36618367578451894,-0.4141525742283752,-0.4728590038915935,-0.48682721408469853
2010-03-08,-0.43223140698975654,-0.36901683831977405,-0.3643557173011476,-0.34044613818717007,-0.2956931029459482,-0.21233820663642924,-0.06869365432609281,0.1277422447607721,0.1814337374090629,-0.08970511066340513,-0.259707574055036,-0.34337857057357624,-0.40297820291551123,-0.47451583062116687,-0.5254734795269672
2010-03-09,-0.41036541686478023,-0.3715473842216105,-0.368600748914616,-0.34592897954911705,-0.300412223687183,-0.21553754265936137,-0.07111650312401079,0.11931824344795078,0.18569180368297122,-0.09707989246892837,-0.26630046792266293,-0.3492079695124377,-0.40653113095370896,-0.4756636383745711,-0.5257324092210266
2010-03-10,-0.39817630987805286,-0.37110721725885626,-0.37648692206602064,-0.3614912737688638,-0.31563057513465137,-0.2281989193400094,-0.06064340393937617,0.09447743557693164,0.1941284795775533,-0.1005020039908472,-0.2789789634866471,-0.36568787095776173,-0.4177467821479833,-0.48094290506482734,-0.515160988513197
2010-03-11,-0.35239078634083965,-0.3998758119564926,-0.41984027454249073,-0.41443914910182766,-0.37721382995186614,-0.29449818035694714,-0.11880280960973011,0.025455474633480163,0.12440756782292718,-0.17315109806736972,-0.3437601759373774,-0.4216864246061974,-0.46550972678203467,-0.5166071126253682,-0.5461380297202355
2010-03-12,-0.3670829164153471,-0.4115985944101883,-0.43689711760334615,-0.4347342933031715,-0.39721315825460474,-0.3103089543469198,-0.11958753481330874,0.00025006730482099275,0.09033309079713504,-0.20430313152622606,-0.3699332754818125,-0.44322065484110085,-0.4807839053400254,-0.5250208672994173,-0.5466863817006266
2010-03-15,-0.3594891366987019,-0.3695722350836459,-0.3714939270754133,-0.3537285668040678,-0.2809129586234189,-0.15903948787403452,0.05809693485245977,0.09664293581132921,0.09946488334160668,-0.10122771595763673,-0.27329530666050894,-0.3575855766905616,-0.3885762546709182,-0.43548157690794603,-0.42960308881473186
2010-03-16,-0.39898394624239314,-0.3675425777534062,-0.39373832797659786,-0.398199975061546,-0.31297117453764145,-0.16775369513493896,0.034502428895133656,0.032781273213520395,0.12921434669006107,-0.1042443148427968,-0.3075447721403351,-0.4046436467850785,-0.4131609221214931,-0.4368462610351613,-0.43854577422811786
2010-03-17,-0.4217083655847998,-0.3902245777210226,-0.4371579798106544,-0.45903043010269806,-0.38772903796577657,-0.24970259952487997,-0.17637647645247995,-0.04437431413149802,0.09143425977931459,-0.16133486728822166,-0.3740705091779683,-0.4692402686843146,-0.47147686791857657,-0.4855652042498689,-0.5675646875047412
2010-03-18,-0.43839938823463087,-0.44188237569329886,-0.5342495535768178,-0.5988667151176944,-0.5133415081456416,-0.293802220575281,-0.1522262314126658,-0.2857354959942732,0.007119874992434832,-0.31023169620839786,-0.5465551440869708,-0.6213490682012883,-0.5615738933106139,-0.510723716286269,-0.5546203319491572
2010-03-19,-0.41134508645479184,-0.3747530219401877,-0.3442988750067715,-0.29204887277373087,-0.2239862243571386,-0.08349396713353731,0.11195135263037553,0.1492368080505184,0.052207890692626734,-0.1200489527201441,-0.23771696363699368,-0.2924604485642738,-0.3379205605275623,-0.3767756648031772,-0.3744683290655459
2010-03-22,-0.4276585811599621,-0.4040712643058002,-0.3880556883628758,-0.34527197941489196,-0.2830337681967612,-0.148132619673253,0.04052020421320597,0.08542907672460365,-0.033014884077492486,-0.19556824999135286,-0.3006712103059011,-0.3486149571743156,-0.3868725766001889,-0.4197496315209257,-0.42555802207855725
2010-03-23,-0.45767255802849344,-0.419105077677949,-0.4176894971240608,-0.3865254218803882,-0.337784117168379,-0.22422816066379325,-0.06687367342542556,0.027919392107387486,-0.0805316646615881,-0.2427272524731165,-0.3461962697816232,-0.3922861778834678,-0.4302490901517925,-0.4659791476990138,-0.49589587985532524
2010-03-24,-0.4148242789627032,-0.37004167680074435,-0.34740957494406927,-0.30533205610690395,-0.2496480394568595,-0.1312621548886627,0.03622209517560583,0.12428126360749601,0.06177363052442374,-0.11611117525870479,-0.2444005786488878,-0.30661575602150565,-0.35820165896466083,-0.40666240238763995,-0.4250209580245477
2010-03-25,-0.42020231452403967,-0.3624260260089535,-0.33319515746839173,-0.28652077887020816,-0.22550883392931495,-0.10120417050257004,0.0723024820704778,0.14810420729457122,0.07770595346729481,-0.09818551628902446,-0.22475592063508462,-0.2870173453371327,-0.338202126899755,-0.386633293200862,-0.40023594287457587
2010-03-26,-0.3951997214772211,-0.37295540275600675,-0.3432512397167879,-0.2950507069259205,-0.22875172389225423,-0.09484574527953456,0.09563507650164867,0.13728380439014165,0.04545474511479313,-0.1216334599281613,-0.2384794373925483,-0.2958757981252662,-0.3406704831837648,-0.38131530316128653,-0.3797660880366175
2010-03-29,-0.42623820234810045,-0.39792611131346284,-0.3794536182699274,-0.33927552747699624,-0.2772758352857003,-0.15306952028376403,0.04478706554602007,0.08369180732680667,-0.018926338440568097,-0.18549295955158623,-0.2906717964724455,-0.3426327553416763,-0.3808549501596061,-0.41971702813456385,-0.4164100903582012
2010-03-30,-0.44502207000968863,-0.4148379951465362,-0.4094897616717649,-0.3773974486180799,-0.32271870570963856,-0.21074515432389357,-0.008155603633401464,0.038771464972610824,-0.06266643593750196,-0.22988427526827054,-0.33382320543802324,-0.38264355833279956,-0.4181865895336461,-0.4576613428152714,-0.45530709954451043
2010-03-31,-0.4259319146644929,-0.40139814984828986,-0.38660733496185706,-0.3488419460744773,-0.28837682536937725,-0.1713197663259086,0.04338720371490011,0.07712118101912566,-0.021586252712688384,-0.19140235069509762,-0.29976755624993145,-0.35258549825837804,-0.3908028266129984,-0.4338555456187417,-0.42092378461944147
2010-04-01,-0.4051915863842721,-0.4001387669162104,-0.38821030589147465,-0.3536788336427189,-0.2957083419413062,-0.18838859598398133,0.01443933885750007,0.06006739219906549,-0.016049055460260624,-0.19457309905062423,-0.3043131416572663,-0.35778315096125857,-0.3951427164799563,-0.4409925651029387,-0.4341938249504874
2010-04-06,-0.4827636389469298,-0.4406388000935777,-0.46341436173970213,-0.4523649756857761,-0.4076133887889546,-0.312289975656745,-0.13273062620694076,-0.07133788753118442,-0.12468505804307196,-0.32034346590542484,-0.4208103500186178,-0.46248138733249267,-0.4829370259554166,-0.5127978026615589,-0.5269666173748386
2010-04-07,-0.4609735662988066,-0.4187740071505083,-0.4221386830416838,-0.39770785021961597,-0.34129488818563136,-0.2393866523153998,-0.06895128651727941,0.004692705943485537,-0.06376115232498741,-0.24753566163770202,-0.35503316206226004,-0.4043865418494939,-0.43183787927603223,-0.4723196798086958,-0.49106450164121307
2010-04-08,-0.49212611048067006,-0.4484368824584938,-0.47946596039614775,-0.4744629738565347,-0.4321914954256952,-0.3351345732069185,-0.1447584782538759,-0.0975878692368591,-0.17256305278044384,-0.346933760447046,-0.4468159122396484,-0.4860268414655931,-0.5019103112384831,-0.526227531484213,-0.5362322822660057
2010-04-09,-0.4956728375748736,-0.45259779258911814,-0.4907406880622651,-0.4922870357255757,-0.44939974870905625,-0.3479591806331478,-0.140864696483664,-0.13099787352981063,-0.22073264140605967,-0.3679121524059289,-0.4677243050039921,-0.5052531163459549,-0.5137166733467966,-0.53059003022908,-0.5284081308575342
2010-04-12,-0.47845598604840606,-0.40654853884802933,-0.4166853708837244,-0.4018854500444295,-0.3316453539871615,-0.21262480878046297,-0.027931463679954086,-0.01761647844959897,-0.06957672085321491,-0.22412216414371414,-0.35027223088926235,-0.40902123412863006,-0.42156901030301847,-0.44902199358056255,-0.4495473798848242
2010-04-13,-0.4882541942542052,-0.43531556569518326,-0.47412525568501024,-0.4818297003165607,-0.4131678070015467,-0.2784887441879796,-0.1313190182917219,-0.11963049533190712,-0.12938405326516575,-0.30736424387267736,-0.4400270887752156,-0.49409785202696677,-0.48619531663494864,-0.4904136424014611,-0.5205751680777874
2010-04-14,-0.49188240363443825,-0.44644124564793924,-0.5174430255045934,-0.5583763428267106,-0.5039318893199002,-0.3648203460748578,-0.2793711624601471,-0.2512646378627134,-0.12504916178114017,-0.3535056240520234,-0.5191916751301493,-0.5770373578842718,-0.5510136174282133,-0.5346285140819064,-0.595164316401611
2010-04-15,-0.47161138611840653,-0.42808612959974474,-0.5272285823136633,-0.5984439593727745,-0.5119505363372673,-0.30333978170665643,-0.18051720627421272,-0.32946290919320065,0.013351034212855191,-0.2938276434139768,-0.5385874447759816,-0.6212912896405595,-0.5563746620364328,-0.4998401932635646,-0.5411267191781972
2010-04-16,-0.396493581848073,-0.3565312288337007,-0.29877501331478995,-0.22484366336746683,-0.13451682693445177,0.03620942417995275,0.3051007421747091,0.1716825939708156,0.010954704088983634,-0.10627032746322736,-0.18643412213297733,-0.22200344140635345,-0.24977572163583153,-0.2592653935646845,-0.14483526678865083
2010-04-19,-0.4120183824310604,-0.3951547401091596,-0.35686478398866467,-0.29443368773993234,-0.20781471743629573,-0.030649312182879695,0.26431135063013067,0.09304502792722724,-0.08428036238968897,-0.19530624023754514,-0.2646310972187952,-0.29477125093644585,-0.31407313003675075,-0.31103678030598864,-0.17580258364095622
2010-04-20,-0.47678594920036943,-0.4325636841721921,-0.43079049416368237,-0.3945983862052839,-0.33327424699417435,-0.18661776949214345,0.06682060241134749,-0.026730365205828104,-0.17909206167350367,-0.3039132558952592,-0.3727921967485717,-0.4006756257182011,-0.41989204876114605,-0.4245776704722676,-0.35631571426942027
2010-04-21,-0.44619862668137933,-0.4120232069761968,-0.398486935657867,-0.3564189323398034,-0.29351073884672163,-0.1524144875709527,0.0778064290805704,0.017737556699877987,-0.1100548781916857,-0.2441197683434337,-0.3251484926273945,-0.3603324537021912,-0.3868747176645213,-0.4007387284442958,-0.3482221353393284
2010-04-22,-0.45984439690338924,-0.4228539525016821,-0.4203607574613501,-0.38659737063842886,-0.3294549400618204,-0.19213518936297558,0.04080526188013734,-0.020715392848897094,-0.1358477886085192,-0.2757952846858114,-0.35750995368076255,-0.39216978087283133,-0.4163152489891095,-0.42737883308660485,-0.37576946795086097
2010-04-23,-0.45137193657806296,-0.40524119379639834,-0.4000098676288804,-0.3673300867625742,-0.31567369835203674,-0.19368224388527078,0.014530332556749747,-0.007678536437720386,-0.07262146235807619,-0.23444527329147086,-0.3301821143293045,-0.3720877590207871,-0.40348215048699665,-0.4246572001132984,-0.3893822331252933
2010-04-26,-0.41191629144729275,-0.37058531013213925,-0.34154769328684903,-0.29430931456605586,-0.2303303929914127,-0.09984977862991976,0.10266744448625567,0.07587429063383895,-0.00378319754089059,-0.1511134125942076,-0.2484524277482892,-0.2952218599400533,-0.331053421704589,-0.35767418729572187,-0.3182264850590592
2010-04-27,-0.26836545729807126,-0.21837573341794533,-0.11763669143231163,-0.02704462512439424,0.0754579031627487,0.25028530696841195,0.5373176109097083,0.3635861622196496,0.254451639905627,0.13430211229804945,0.0351925677163778,-0.016905911527117196,-0.05455915193962554,-0.0702075692606393,0.10339184992408748
2010-04-28,-0.26455966676165865,-0.2916204812088127,-0.1975636683255101,-0.10642506394277933,0.006463109853806651,0.20309796047096282,0.5102395139721564,0.2809751187122589,0.11903135992487897,0.013315761053845262,-0.060959492647633465,-0.09888568124105722,-0.11807496805602215,-0.10799139017437506,0.08740862071844924
2010-04-29,-0.3624572165679613,-0.3721007729463786,-0.32736010734836224,-0.2679070557777603,-0.18357092483683937,-0.021184626128546734,0.23449849649078117,0.106839153665047,-0.03248216126710006,-0.15017147016223895,-0.22799809098920776,-0.26729262226513406,-0.29031776392902925,-0.29689599117259463,-0.19594680973123127
